stretch,Genotype
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
2,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
3,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
4,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
5,Col_Endo-EVD
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
0,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
1,Col_SH2
